Month,Batch,Distance,No,Length,Width
Aug,27,130,1,0.7,0.5
Aug,27,130,2,0.9,0.8
Aug,27,130,3,0.7,0.6
Aug,27,130,4,0.6,0.5
Aug,27,130,5,0.8,0.7
Aug,27,130,6,0.9,0.7
Aug,27,130,7,0.6,0.5
Aug,27,130,8,0.6,0.4
Aug,27,130,9,0.8,0.7
Aug,27,130,10,1.3,1
Aug,27,130,11,1.7,1.5
Aug,27,130,12,1.5,1.3
Aug,27,130,13,0.6,0.4
Aug,27,130,14,0.7,0.5
Aug,28,70,1,1.8,1.5
Aug,28,70,2,1.2,1
Aug,28,70,3,2.5,1.5
Aug,28,70,4,1.7,1.5
Aug,28,70,5,1.5,1.3
Aug,28,100,1,1.6,1.4
Aug,28,130,1,0.7,0.5
Aug,28,130,2,0.6,0.4
Aug,28,130,3,0.5,0.3
Aug,28,130,4,0.5,0.3
Aug,28,130,5,1.3,1
Aug,28,130,6,0.8,0.6
Aug,28,130,7,0.5,0.4
Aug,28,130,8,0.9,0.5
Aug,28,130,9,0.5,0.4
Aug,28,130,10,0.3,0.5
Aug,28,130,11,0.4,0.5
Aug,28,130,12,1.2,0.5
Aug,28,130,13,0.9,0.5
Aug,28,130,14,0.5,0.4
Aug,28,130,15,0.4,0.3
Aug,28,130,16,0.6,0.5
Aug,28,130,17,0.5,0.4
Aug,28,130,18,0.6,0.5
Aug,28,130,19,0.5,0.3
Aug,28,130,20,1,0.8
Aug,28,130,21,0.7,0.5
Aug,28,130,22,0.4,0.5
Aug,28,130,23,0.4,0.6
Aug,28,130,24,0.5,0.7
Aug,28,130,25,0.5,0.9
Aug,28,130,26,0.8,0.6
Aug,28,130,27,0.5,0.5
Aug,28,130,28,0.4,0.5
Aug,28,130,29,0.3,0.4
Aug,28,130,30,0.3,0.4
Aug,28,130,31,0.9,0.8
Aug,28,130,32,0.8,1.2
Aug,28,130,33,1,0.9
Aug,28,130,34,0.7,0.9
Aug,29,10,1,0.6,0.8
Aug,29,10,2,0.3,0.5
Aug,29,40,1,0.3,0.6
Aug,29,70,1,0.1,0.2
Aug,29,70,2,0.5,0.6
Aug,29,130,1,0.8,0.9
Aug,29,130,2,0.2,0.3
Aug,29,130,3,0.2,0.3
Aug,29,130,4,0.1,0.2
Aug,29,130,5,0.6,0.8
Aug,29,130,6,0.4,0.5
Aug,29,130,7,0.6,0.7
Aug,29,130,8,0.3,0.4
Aug,29,130,9,0.4,0.5
Aug,29,130,10,0.9,1.1
Aug,29,130,11,1.7,1.2
Aug,29,130,12,0.3,0.5
Aug,29,130,13,0.3,0.5
Aug,29,130,14,0.2,0.3
Aug,29,130,15,0.6,0.8
Aug,29,130,16,0.6,0.7
Aug,29,130,17,0.7,0.8
Aug,29,130,18,0.3,0.5
Aug,29,130,19,0.5,0.7
Aug,29,130,20,0.2,0.5
Aug,29,130,21,0.9,1.3
Aug,29,130,22,0.6,0.9
Aug,29,130,23,0.5,0.8
Aug,29,130,24,0.5,0.7
Aug,29,130,25,0.4,0.5
Aug,29,130,26,0.2,0.2
Aug,29,130,27,0.3,0.1
Aug,29,130,28,0.3,0.1
Aug,29,130,29,0.2,0.7
Aug,29,130,30,1,1.1
Aug,30,40,1,3,2.5
Aug,30,40,2,2.5,2.9
Aug,30,40,3,2.5,2
Aug,30,130,1,0.5,0.4
Aug,30,130,2,0.7,0.5
Aug,30,130,3,0.7,0.6
Aug,30,130,4,0.6,0.5
Aug,30,130,5,0.4,0.2
Aug,30,130,6,1.2,1
Aug,30,130,7,0.6,0.5
Aug,30,130,8,0.6,0.4
Aug,30,130,9,0.9,0.5
Aug,30,130,10,0.5,0.3
Aug,30,130,11,0.9,0.5
Aug,30,130,12,1.3,1
Aug,30,130,13,0.9,0.7
Aug,31,10,1,0.4,0.5
Aug,31,10,2,0.4,0.6
Aug,31,10,3,0.5,0.6
Aug,31,10,4,0.9,1.1
Aug,31,40,1,0.6,0.9
Aug,31,40,2,1,1.3
Aug,31,70,1,0.9,1.1
Aug,31,70,2,1.3,1.5
Aug,31,70,3,1.4,1.7
Aug,31,70,4,0.3,0.5
Aug,31,70,5,0.2,0.2
Aug,31,70,6,1,1.3
Aug,31,70,7,0.6,1.3
Aug,31,70,8,1,1.7
Aug,31,130,1,1.5,1.7
Aug,31,130,2,0.4,0.5
Aug,31,130,3,0.6,0.9
Aug,31,130,4,0.3,0.5
Aug,31,130,5,0.3,0.5
Aug,31,130,6,0.5,0.9
Aug,31,130,7,0.3,0.5
Aug,31,130,8,0.4,0.5
Aug,31,130,9,0.5,0.6
Aug,31,130,10,0.4,0.5
Aug,31,130,11,0.6,0.7
Aug,31,130,12,0.3,0.5
Aug,31,130,13,0.4,0.5
Aug,31,130,14,0.5,0.7
Aug,31,130,15,0.7,1
Aug,31,130,16,0.5,0.6
Aug,31,130,17,0.6,0.7
Aug,31,130,18,0.5,0.7
Aug,31,130,19,0.7,1
Aug,31,130,20,0.7,0.9
Aug,31,130,21,0.6,0.7
Aug,31,130,22,0.5,0.6
Aug,31,130,23,0.3,0.5
Aug,31,130,24,0.5,0.7
Aug,31,130,25,0.5,0.7
Aug,31,130,26,0.5,0.8
Aug,31,130,27,0.3,0.5
Aug,31,130,28,0.5,0.7
Aug,31,130,29,0.4,0.5
Aug,31,130,30,0.3,0.5
Aug,31,130,31,0.5,0.7
Aug,31,130,32,0.2,0.3
Aug,31,130,33,0.3,0.4
Aug,31,130,34,0.3,0.5
Aug,31,130,35,0.5,0.3
Aug,31,130,36,0.8,1
Aug,32,40,1,2,1.5
Aug,32,40,2,1.9,1.8
Aug,32,40,3,0.8,0.7
Aug,32,40,4,0.7,0.5
Aug,32,40,5,0.7,0.5
Aug,32,40,6,0.6,0.5
Aug,32,70,1,3,2.5
Aug,32,70,2,2.5,1.5
Aug,32,70,3,2.5,2
Aug,32,70,4,1.9,1.5
Aug,32,70,5,1.2,1
Aug,32,70,6,3,3.9
Aug,32,70,7,3.4,3.5
Aug,32,70,8,2,1.9
Aug,32,130,1,2.5,2
Aug,32,130,2,1.9,1
Aug,32,130,3,2.9,1.3
Aug,32,130,4,1,1.4
Aug,32,130,5,1,1
Aug,32,130,6,0.9,0.7
Aug,32,130,7,0.5,0.7
Aug,32,130,8,0.5,0.8
Aug,32,130,9,0.5,0.7
Aug,32,130,10,0.5,0.9
Aug,33,10,1,0.6,0.7
Aug,33,10,2,0.6,0.9
Aug,33,10,3,0.5,0.6
Aug,33,10,4,0.4,0.6
Aug,33,10,5,0.4,0.6
Aug,33,40,1,1.1,1.3
Aug,33,40,2,1.4,1.9
Aug,33,40,3,1.2,1.7
Aug,33,40,4,1,1.9
Aug,33,40,5,0.4,0.9
Aug,33,40,6,1.3,1.4
Aug,33,40,7,0.8,1
Aug,33,40,8,0.5,0.7
Aug,33,40,9,0.4,0.6
Aug,33,70,1,0.6,0.8
Aug,33,70,2,0.5,0.7
Aug,33,70,3,0.6,1
Aug,33,70,4,0.7,0.8
Aug,33,70,5,0.3,0.5
Aug,33,70,6,0.2,0.3
Aug,33,70,7,0.7,1.1
Aug,33,70,8,0.8,1
Aug,33,70,9,1.1,1.3
Aug,33,70,10,0.8,1.2
Aug,33,70,11,0.6,0.8
Aug,33,70,12,0.7,0.9
Aug,33,70,13,0.3,0.5
Aug,33,70,14,0.6,1
Aug,33,70,15,0.9,1.1
Aug,33,130,1,0.5,0.9
Aug,33,130,2,0.4,0.5
Aug,33,130,3,0.6,1
Aug,33,130,4,0.3,0.5
Aug,33,130,5,0.2,0.5
Aug,33,130,6,0.2,0.4
Aug,33,130,7,0.2,0.4
Aug,33,130,8,0.4,0.6
Aug,33,130,9,0.4,0.5
Aug,33,130,10,0.4,0.7
Aug,33,130,11,0.7,1.7
Aug,33,130,12,0.9,1
Aug,33,130,13,0.3,0.6
Aug,33,130,14,0.3,0.5
Aug,33,130,15,0.4,0.6
Aug,33,130,16,0.2,0.6
Aug,33,130,17,0.5,0.7
Aug,33,130,18,0.5,0.6
Aug,33,130,19,0.2,0.5
Aug,33,130,20,0.3,0.5
Aug,33,130,21,0.2,0.3
Aug,33,130,22,0.4,0.9
Aug,33,130,23,0.5,0.6
Aug,33,130,24,0.3,0.6
Aug,33,130,25,0.4,0.5
Aug,33,130,26,0.3,0.5
Aug,33,130,27,0.4,0.5
Aug,33,130,28,0.5,0.7
Aug,33,130,29,1,1.1
Aug,33,130,30,1.3,0.5
Aug,33,130,31,0.2,0.5
Aug,34,10,1,0.8,0.9
Aug,34,10,2,1,1.2
Aug,34,40,1,1.6,1.9
Aug,34,40,2,0.3,0.7
Aug,34,40,3,0.6,0.8
Aug,34,40,4,1,1.3
Aug,34,40,5,0.7,0.2
Aug,34,70,1,2.5,2.7
Aug,34,70,2,0.4,0.5
Aug,34,70,3,1.7,2.5
Aug,34,70,4,0.6,1
Aug,34,70,5,0.6,1
Aug,34,70,6,0.6,1.5
Aug,34,70,7,0.5,0.7
Aug,34,130,1,0.5,0.7
Aug,34,130,2,0.9,1.3
Aug,34,130,3,0.6,0.8
Aug,34,130,4,0.5,0.7
Aug,34,130,5,0.5,0.9
Aug,34,130,6,0.5,0.7
Aug,34,130,7,0.2,0.3
Aug,34,130,8,0.3,0.5
Aug,34,130,9,0.2,0.5
Aug,34,130,10,0.2,0.3
Aug,34,130,11,0.3,0.5
Aug,34,130,12,0.3,0.6
Aug,34,130,13,0.2,0.3
Aug,34,130,14,0.2,0.3
Aug,34,130,15,0.6,0.9
Aug,34,130,16,0.5,1
Aug,34,130,17,0.5,0.7
Aug,34,130,18,0.5,0.7
Aug,34,130,19,0.2,0.7
Aug,34,130,20,0.2,0.5
Aug,34,130,21,0.3,0.6
Aug,34,130,22,0.9,1.1
Aug,34,130,23,0.5,0.6
Aug,34,130,24,0.3,0.6
Aug,34,130,25,0.4,0.5
Aug,34,130,26,0.3,0.5
Aug,34,130,27,0.4,0.5
Aug,34,130,28,0.5,0.7
Aug,34,130,29,1,1.1
Aug,34,130,30,1.3,0.5
Aug,34,130,31,0.2,0.5
Aug,35,10,1,0.5,0.7
Aug,35,10,2,0.3,0.5
Aug,35,10,3,0.5,0.6
Aug,35,10,4,0.4,0.7
Aug,35,10,5,0.2,0.6
Aug,35,10,6,0.9,1.1
Aug,35,10,7,0.3,0.5
Aug,35,40,1,3.7,3.5
Aug,35,40,2,1,1.4
Aug,35,40,3,0.5,0.7
Aug,35,40,4,0.4,0.6
Aug,35,40,5,0.2,0.3
Aug,35,40,6,0.2,0.5
Aug,35,40,7,0.4,0.7
Aug,35,40,8,0.2,0.4
Aug,35,40,9,0.4,0.5
Aug,35,70,1,0.6,0.9
Aug,35,70,2,0.2,0.5
Aug,35,70,3,0.4,0.5
Aug,35,70,4,0.2,0.3
Aug,35,70,5,0.3,0.6
Aug,35,70,6,0.6,1
Aug,35,70,7,0.3,0.4
Aug,35,70,8,0.2,0.5
Aug,35,70,9,0.1,0.2
Aug,35,70,10,0.2,0.3
Aug,35,70,11,0.2,0.3
Aug,35,70,12,0.5,0.9
Aug,35,70,13,0.7,1.2
Aug,35,70,14,0.3,0.7
Aug,35,70,15,0.9,0.5
Aug,35,70,16,0.3,0.4
Aug,35,70,17,2.9,3.5
Aug,35,70,18,1,1.2
Aug,35,70,19,1,1.3
Aug,35,70,20,1.5,2
Aug,35,70,21,0.5,1
Aug,35,70,22,0.4,0.9
Aug,35,70,23,1,1.4
Aug,35,100,1,0.4,0.9
Aug,35,130,1,0.5,0.8
Aug,35,130,2,0.6,1
Aug,35,130,3,0.4,0.9
Aug,35,130,4,0.3,0.5
Aug,35,130,5,0.2,0.3
Aug,35,130,6,0.3,0.5
Aug,35,130,7,0.4,0.6
Aug,35,130,8,0.7,0.6
Aug,35,130,9,0.3,0.5
Aug,35,130,10,0.2,0.3
Aug,35,130,11,0.4,0.5
Aug,35,130,12,0.3,0.6
Aug,35,130,13,0.6,0.9
Aug,35,130,14,0.5,0.6
Aug,35,130,15,0.5,0.8
Aug,35,130,16,0.2,0.5
Aug,35,130,17,0.3,0.5
Aug,35,130,18,0.5,0.7
Aug,35,130,19,0.2,0.7
Aug,35,130,20,0.5,0.5
Aug,35,130,21,0.2,0.5
Aug,35,130,22,0.3,0.5
Aug,35,130,23,0.7,0.9
Aug,35,130,24,0.4,0.6
Aug,35,130,25,0.2,0.7
Aug,35,130,26,0.6,0.7
Aug,35,130,27,0.7,1
Aug,35,130,28,0.6,1
Aug,35,130,29,0.4,0.5
Aug,35,130,30,0.9,1
Aug,35,130,31,1,0.9
Aug,35,130,32,0.4,0.5
Aug,35,130,33,0.2,0.5
Aug,36,10,1,0.5,0.6
Aug,36,40,1,1,1.3
Aug,36,40,2,0.6,0.9
Aug,36,70,1,0.9,1.1
Aug,36,70,2,1.2,1.7
Aug,36,70,3,0.4,0.5
Aug,36,70,4,0.9,1.2
Aug,36,70,5,0.8,1.2
Aug,36,70,6,0.6,1.1
Aug,36,70,7,1.3,1.5
Aug,36,70,8,1.2,2.7
Aug,36,100,1,0.7,1.2
Aug,36,100,2,1.3,0.7
Aug,36,130,1,1.5,1.7
Aug,36,130,2,0.9,1
Aug,36,130,3,0.6,0.9
Aug,36,130,4,0.3,0.5
Aug,36,130,5,0.2,0.5
Aug,36,130,6,0.5,0.7
Aug,36,130,7,0.4,0.5
Aug,36,130,8,0.4,0.5
Aug,36,130,9,0.2,0.2
Aug,36,130,10,0.7,0.5
Aug,36,130,11,0.6,1
Aug,36,130,12,0.2,0.7
Aug,36,130,13,0.2,0.4
Aug,36,130,14,0.3,0.7
Aug,36,130,15,0.3,0.4
Aug,36,130,16,0.4,0.5
Aug,36,130,17,0.8,1
Aug,36,130,18,0.8,1
Aug,36,130,19,0.4,0.7
Aug,36,130,20,0.3,0.6
Aug,36,130,21,0.5,0.9
Aug,36,130,22,0.7,0.8
Aug,36,130,23,0.5,0.9
Aug,36,130,24,1,1.4
Aug,36,130,25,0.4,0.8
Aug,36,130,26,0.5,0.8
Aug,37,10,1,0.6,0.7
Aug,37,10,2,0.7,1
Aug,37,40,1,0.3,0.7
Aug,37,40,2,1.7,1.9
Aug,37,40,3,0.4,0.5
Aug,37,70,1,0.8,1.2
Aug,37,70,2,0.2,0.5
Aug,37,70,3,1,1.2
Aug,37,70,4,1,1.3
Aug,37,70,5,0.6,1
Aug,37,70,6,3,3
Aug,37,70,7,1.1,1.7
Aug,37,70,8,1,1.6
Aug,37,70,9,1,1.2
Aug,37,70,10,1.9,1.2
Aug,37,70,11,1.2,1.2
Aug,37,70,12,1.7,1.5
Aug,37,70,13,1.9,0.6
Aug,37,70,14,1.3,0.6
Aug,37,70,15,1,0.4
Aug,37,70,16,0.5,0.7
Aug,37,100,1,1,1.2
Aug,37,100,2,0.5,0.7
Aug,37,130,1,0.3,0.5
Aug,37,130,2,0.2,0.5
Aug,37,130,3,0.3,0.4
Aug,37,130,4,0.3,0.5
Aug,37,130,5,0.2,0.5
Aug,37,130,6,0.4,0.6
Aug,37,130,7,0.4,0.7
Aug,37,130,8,0.4,0.5
Aug,37,130,9,0.8,1
Aug,37,130,10,0.4,0.5
Aug,37,130,11,0.3,0.5
Aug,37,130,12,0.2,0.5
Aug,37,130,13,0.2,0.3
Aug,37,130,14,0.6,0.9
Aug,37,130,15,0.3,0.5
Aug,37,130,16,0.2,0.5
Aug,37,130,17,0.2,0.3
Aug,37,130,18,0.3,0.5
Aug,37,130,19,0.3,0.5
Aug,37,130,20,0.4,0.6
Aug,37,130,21,0.3,0.5
Aug,37,130,22,0.5,0.6
Aug,37,130,23,0.2,0.6
Aug,38,10,1,0.7,0.9
Aug,38,10,2,0.4,1
Aug,38,10,3,0.6,0.8
Aug,38,10,4,0.3,0.5
Aug,38,10,5,0.5,0.6
Aug,38,10,6,0.5,0.7
Aug,38,40,1,0.5,0.8
Aug,38,40,2,0.5,0.9
Aug,38,40,3,0.7,1
Aug,38,70,1,1,1.7
Aug,38,70,2,0.9,1.5
Aug,38,70,3,0.3,0.6
Aug,38,70,4,1.5,1.7
Aug,38,70,5,0.6,0.9
Aug,38,70,6,1.5,2.2
Aug,38,70,7,0.8,2.3
Aug,38,70,8,1,1.3
Aug,38,70,9,0.7,1
Aug,38,70,10,1,1.4
Aug,38,70,11,1,1.1
Aug,38,70,12,1,1.3
Aug,38,100,1,1.5,2.2
Aug,38,100,2,0.6,1
Aug,38,100,3,0.6,1
Aug,38,130,1,0.5,0.6
Aug,38,130,2,0.5,0.7
Aug,38,130,3,0.6,1
Aug,38,130,4,0.6,1.2
Aug,38,130,5,0.6,0.7
Aug,38,130,6,0.6,0.7
Aug,38,130,7,0.4,0.5
Aug,38,130,8,0.5,0.7
Aug,38,130,9,0.7,1
Aug,38,130,10,0.5,0.7
Aug,38,130,11,0.5,0.6
Aug,38,130,12,0.4,0.5
Aug,38,130,13,0.5,0.9
Aug,38,130,14,0.4,0.5
Aug,38,130,15,0.3,0.6
Aug,38,130,16,0.2,0.7
Aug,38,130,17,0.5,0.9
Aug,38,130,18,0.8,1
Aug,38,130,19,0.6,1
Aug,38,130,20,0.3,0.5
Aug,38,130,21,0.3,0.7
Aug,38,130,22,0.2,0.5
Aug,38,130,23,0.2,0.7
Aug,38,130,24,0.5,0.7
Aug,38,130,25,0.3,0.7
Aug,38,130,26,0.4,0.5
Aug,38,130,27,0.6,0.9
Aug,38,130,28,0.2,0.5
Aug,38,130,29,0.5,0.9
Aug,38,130,30,0.5,0.7
Aug,38,130,31,0.4,1
Aug,38,130,32,0.2,0.5
Aug,39,10,1,1,2
Aug,39,70,1,1,1.5
Aug,39,70,2,1,1.5
Aug,39,70,3,1.6,1.8
Aug,39,70,4,0.5,0.9
Aug,39,70,5,1,1.5
Aug,39,70,6,1,1.5
Aug,39,70,7,3.5,1.7
Aug,39,70,8,2,2.1
Aug,39,100,1,0.6,0.9
Aug,39,100,2,0.5,1
Aug,39,100,3,0.7,1
Aug,39,100,4,0.3,0.5
Aug,39,130,1,0.5,0.7
Aug,39,130,2,0.5,0.7
Aug,39,130,3,0.3,0.5
Aug,39,130,4,0.2,0.3
Aug,39,130,5,0.5,0.7
Aug,39,130,6,0.5,0.9
Aug,39,130,7,0.5,0.6
Aug,39,130,8,0.7,0.9
Aug,39,130,9,0.3,0.3
Aug,39,130,10,0.6,0.5
Aug,39,130,11,0.7,0.5
Aug,39,130,12,0.8,0.7
Aug,39,130,13,0.9,0.2
Aug,39,130,14,0.3,0.2
Aug,39,130,15,0.3,0.2
Aug,39,130,16,0.3,0.5
Aug,39,130,17,0.9,0.5
Aug,39,130,18,0.7,0.4
Aug,39,130,19,0.7,0.6
Aug,39,130,20,1,0.5
Aug,39,130,21,1,0.2
Aug,39,130,22,0.5,0.4
Aug,40,10,1,2,2.4
Aug,40,40,1,1,2
Aug,40,40,2,0.5,0.9
Aug,40,40,3,0.5,1
Aug,40,40,4,0.4,0.6
Aug,40,70,1,3.5,3.9
Aug,40,70,2,1,1.5
Aug,40,70,3,0.6,1
Aug,40,70,4,2,2.6
Aug,40,70,5,1.3,1.7
Aug,40,70,6,1,1.3
Aug,40,70,7,1,1.2
Aug,40,70,8,1.9,2.4
Aug,40,70,9,1.5,1.7
Aug,40,70,10,2,1.7
Aug,40,70,11,1.2,2
Aug,40,70,12,0.5,1
Aug,40,70,13,1.5,2.3
Aug,40,130,1,0.4,0.5
Aug,40,130,2,0.3,0.5
Aug,40,130,3,0.2,0.5
Aug,40,130,4,0.2,0.2
Aug,40,130,5,0.3,0.3
Aug,40,130,6,0.2,0.5
Aug,40,130,7,0.4,0.6
Aug,40,130,8,0.6,1
Aug,40,130,9,0.6,1
Aug,40,130,10,0.7,0.9
Aug,40,130,11,0.3,0.5
Aug,40,130,12,0.5,0.6
Aug,40,130,13,0.5,0.7
Aug,40,130,14,0.7,1
Aug,40,130,15,0.6,0.9
Aug,40,130,16,0.6,0.9
Aug,40,130,17,0.9,1.1
Aug,40,130,18,0.5,1.1
Aug,40,130,19,0.5,0.9
Aug,40,130,20,0.6,0.8
Aug,40,130,21,0.4,0.6
Aug,40,130,22,0.5,0.9
Aug,40,130,23,0.4,0.6
Aug,40,130,24,0.4,0.6
Aug,40,130,25,0.5,0.6
Aug,40,130,26,0.3,0.9
Aug,40,130,27,1,1.2
Aug,40,130,28,0.7,0.9
Aug,40,130,29,0.6,1
Aug,40,130,30,0.6,0.9
Aug,40,130,31,1,1.4
Sep,1,10,1,0.6,0.7
Sep,1,130,1,0.6,0.9
Sep,1,130,2,0,0.8
Sep,1,130,3,1,0.7
Sep,1,130,4,0,0.7
Sep,1,130,5,0,0.5
Sep,1,130,6,0.2,0.3
Sep,1,130,7,1,0.9
Sep,1,130,8,1,0.9
Sep,1,130,9,0,0.7
Sep,1,130,10,0.7,1
Sep,1,130,11,0.3,0.4
Sep,1,130,12,0.4,0.6
Sep,1,130,13,1,0.9
Sep,1,130,14,0,0.9
Sep,1,130,15,0,0.2
Sep,1,130,16,0,0.5
Sep,1,130,17,0.2,0.5
Sep,1,130,18,1,1
Sep,1,130,19,1,0.9
Sep,1,130,20,0,0.7
Sep,1,130,21,0.2,0.3
Sep,1,130,22,0.6,0.8
Sep,1,130,23,0.2,0.8
Sep,1,130,24,0,0.9
Sep,1,130,25,0,0.5
Sep,1,130,26,1,0.9
Sep,1,130,27,1,1
Sep,1,130,28,0.6,1.1
Sep,1,130,29,1,0.9
Sep,1,130,30,0,0.6
Sep,1,130,31,1,1
Sep,1,130,32,0.6,0.9
Sep,2,130,1,0.3,0.5
Sep,2,130,2,1,0.7
Sep,2,130,3,0,0.9
Sep,2,130,4,0,0.5
Sep,2,130,5,1,0.9
Sep,2,130,6,0.6,0.9
Sep,2,130,7,0,0.5
Sep,2,130,8,0,0.4
Sep,2,130,9,0,0.2
Sep,2,130,10,0.3,0.7
Sep,2,130,11,0.2,0.4
Sep,2,130,12,0.5,0.9
Sep,2,130,13,0,0.5
Sep,2,130,14,0,0.4
Sep,2,130,15,0,0.7
Sep,2,130,16,1,1.2
Sep,2,130,17,0.4,0.6
Sep,2,130,18,1,1.1
Sep,2,130,19,0,0.8
Sep,2,130,20,1,1.9
Sep,2,130,21,0.3,0.7
Sep,2,130,22,0.6,1.2
Sep,2,130,23,0.4,0.8
Sep,2,130,24,1,1.3
Sep,2,130,25,0,0.5
Sep,2,130,26,1,1
Sep,3,130,1,0.5,0.8
Sep,3,130,2,0,1
Sep,3,130,3,0,0.6
Sep,3,130,4,0,0.7
Sep,3,130,5,0,0.5
Sep,3,130,6,0.4,0.5
Sep,3,130,7,1,1.7
Sep,3,130,8,1,0.7
Sep,3,130,9,0,0.7
Sep,3,130,10,1.2,1.5
Sep,3,130,11,0.5,0.7
Sep,3,130,12,0.2,0.4
Sep,3,130,13,1,0.9
Sep,3,130,14,0,0.2
Sep,3,130,15,0,0.2
Sep,3,130,16,0,0.8
Sep,3,130,17,0.4,0.6
Sep,3,130,18,0,0.4
Sep,3,130,19,0,0.6
Sep,3,130,20,0,0.5
Sep,3,130,21,0.7,0.9
Sep,3,130,22,0.5,0.9
Sep,3,130,23,0.4,0.6
Sep,3,130,24,1,1
Sep,3,130,25,0,1
Sep,3,130,26,0,0.4
Sep,3,130,27,1,1.2
Sep,3,130,28,0.7,1.3
Sep,3,130,29,1,0.9
Sep,4,130,1,0.5,0.6
Sep,4,130,2,0,0.3
Sep,4,130,3,3,3
Sep,4,130,4,0,0.5
Sep,4,130,5,0,0.7
Sep,4,130,6,0.5,0.7
Sep,4,130,7,0,0.5
Sep,4,130,8,0,0.5
Sep,5,130,1,0.2,0.3
Sep,5,130,2,1,1.3
Sep,5,130,3,1,0.9
Sep,5,130,4,1,1
Sep,5,130,5,.,0.9
Sep,5,130,6,0.6,0.9
Sep,5,130,7,0,0.5
Sep,5,130,8,0,0.4
Sep,5,130,9,0,0.5
Sep,5,130,10,0.1,0.3
Sep,5,130,11,0.2,0.4
Sep,5,130,12,0.3,0.5
Sep,5,130,13,1,1
Sep,5,130,14,0,0.5
Sep,5,130,15,0,0.5
Sep,5,130,16,0,0.5
Sep,5,130,17,0.2,0.3
Sep,5,130,18,1,0.7
Sep,5,130,19,1,1
Sep,5,130,20,0,0.6
Sep,5,130,21,0.2,0.7
Sep,5,130,22,0.7,0.5
Sep,5,130,23,0.3,0.5
Sep,5,130,24,0,0.7
Sep,5,130,25,0,0.3
Sep,5,130,26,0,0.5
Sep,6,130,1,1.6,1.7
Sep,6,130,2,1,0.9
Sep,6,130,3,0,0.8
Sep,6,130,4,0,0.5
Sep,6,130,5,1,1
Sep,6,130,6,0.3,0.7
Sep,6,130,7,0,0.9
Sep,6,130,8,0,0.4
Sep,6,130,9,0,0.4
Sep,6,130,10,0.2,0.5
Sep,6,130,11,0.3,0.5
Sep,6,130,12,0.4,0.5
Sep,6,130,13,1,1
Sep,6,130,14,1,1
Sep,6,130,15,1,0.8
Sep,6,130,16,0,0.5
Sep,7,130,1,0.9,1
Sep,7,130,2,0,0.5
Sep,7,130,3,1,0.8
Sep,7,130,4,0,0.5
Sep,7,130,5,1,0.9
Sep,7,130,6,0.7,1
Sep,7,130,7,1,1
Sep,7,130,8,1,1
Sep,7,130,9,1,0.8
Sep,7,130,10,0.4,0.9
Sep,7,130,11,0.2,0.5
Sep,7,130,12,0.3,0.9
Sep,7,130,13,1,0.8
Sep,7,130,14,1,0.7
Sep,7,130,15,0,0.7
Sep,7,130,16,0,0.5
Sep,7,130,17,0.4,0.9
Sep,7,130,18,1,0.9
Sep,8,40,1,0.3,0.5
Sep,8,130,1,0.3,0.7
Sep,8,130,2,0,0.8
Sep,8,130,3,1,0.8
Sep,8,130,4,0,0.5
Sep,8,130,5,0,0.3
Sep,8,130,6,0.3,0.4
Sep,8,130,7,1,0.7
Sep,8,130,8,0,0.7
Sep,8,130,9,1,0.9
Sep,8,130,10,0.7,1
Sep,8,130,11,0.3,0.6
Sep,8,130,12,0.2,0.4
Sep,8,130,13,0,0.5
Sep,8,130,14,1,1
Sep,8,130,15,1,0.7
Sep,8,130,16,1,0.9
Sep,8,130,17,0.3,0.4
Sep,8,130,18,0,0.5
Sep,8,130,19,0,0.3
Sep,8,130,20,0,1.2
Sep,8,130,21,0.3,0.5
Sep,8,130,22,0.4,0.9
Sep,9,130,1,0.6,0.8
Sep,9,130,2,1,0.9
Sep,9,130,3,1,0.8
Sep,9,130,4,1,0.6
Sep,9,130,5,1,1.4
Sep,9,130,6,0.4,0.6
Sep,9,130,7,1,1
Sep,9,130,8,1,1.2
Sep,9,130,9,1,1.5
Sep,9,130,10,0.5,0.7
Sep,9,130,11,0.5,0.7
Sep,9,130,12,1.4,1.8
Sep,9,130,13,1,1.2
Sep,9,130,14,1,0.9
Sep,9,130,15,1,1
Sep,9,130,16,1,0.9
Sep,9,130,17,0.5,0.9
Sep,9,130,18,1,1
Sep,9,130,19,0,0.5
Sep,9,130,20,0,0.4
Sep,9,130,21,0.4,0.5
Sep,9,130,22,0.6,0.7
Sep,9,130,23,0.7,1
Sep,9,130,24,1,0.9
Sep,9,130,25,0,0.8
Sep,9,130,26,1,1
Sep,9,130,27,1,1.1
Sep,9,130,28,0.5,1.1
Sep,9,130,29,0,0.5
Sep,9,130,30,1,1.3
Sep,9,130,31,1,0.7
Sep,9,130,32,1,1.2
Sep,9,130,33,0.5,1
Sep,9,130,34,0.5,1
Sep,9,130,35,1,0.7
Sep,9,130,36,1,0.7
Sep,9,130,37,0,1
Sep,9,130,38,1,1.1
Sep,9,130,39,1,1.1
Sep,9,130,40,1,0.9
Sep,10,130,1,0.5,0.8
Sep,10,130,2,0,0.5
Sep,10,130,3,0,0.5
Sep,10,130,4,0,0.3
Sep,10,130,5,0,0.6
Sep,10,130,6,0.2,0.6
Sep,10,130,7,0,0.3
Sep,10,130,8,0,0.5
